"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0051234"	320	315	30	-0.219	0.54	0.82	"establishment of localization"	"biological_process"	" 1"	"PF00155,PF00282,PF00324,PF02719,PF01008,PF00494,PF03446,PF00463,PF00534,PF03547,PF00551,PF01204,PF00664,PF03600,PF00781,PF01442,PF10186,PF01544,PF01545,PF02133,PF00977,PF12658,PF02265,PF07690,PF01761,PF00083,PF00072,PF05401,PF02535,PF08449"
"GO:0006810"	320	315	30	-0.219	0.54	0.82	"transport"	"biological_process"	" 3"	"PF00155,PF00282,PF00324,PF02719,PF01008,PF00494,PF03446,PF00463,PF00534,PF03547,PF00551,PF01204,PF00664,PF03600,PF00781,PF01442,PF10186,PF01544,PF01545,PF02133,PF00977,PF12658,PF02265,PF07690,PF01761,PF00083,PF00072,PF05401,PF02535,PF08449"
"GO:0055085"	60	315	5	-0.366	0.54	0.82	"transmembrane transport"	"biological_process"	" 3"	"PF00282,PF00463,PF00781,PF01442,PF12658"
"GO:0035821"	40	315	3	-0.477	0.55	0.83	"modification of morphology or physiology of other organism"	"biological_process"	" 2"	"PF08613,PF04142,PF03583"
"GO:0034622"	40	315	3	-0.477	0.55	0.83	"cellular macromolecular complex assembly"	"biological_process"	" 5"	"PF04882,PF00360,PF05841"
"GO:0034660"	51	315	4	-0.456	0.56	0.84	"ncRNA metabolic process"	"biological_process"	" 7"	"PF07926,PF02737,PF05834,PF00725"
"GO:0070271"	41	315	3	-0.522	0.57	0.85	"protein complex biogenesis"	"biological_process"	" 3"	"PF04882,PF00360,PF05841"
"GO:0006461"	41	315	3	-0.522	0.57	0.85	"protein complex assembly"	"biological_process"	" 4"	"PF04882,PF00360,PF05841"
"GO:1901566"	378	315	35	-0.321	0.58	0.85	"organonitrogen compound biosynthetic process"	"biological_process"	" 4"	"PF00164,PF00150,PF00189,PF03222,PF00295,PF08545,PF00348,PF00349,PF00331,PF00332,PF00370,PF02782,PF01055,PF01180,PF01263,PF01253,PF00722,PF01283,PF00728,PF07156,PF00734,PF00704,PF03727,PF01380,PF01442,PF15454,PF02065,PF01522,PF00933,PF04636,PF13520,PF03033,PF00128,PF01915,PF13580"
"GO:0055086"	126	315	11	-0.382	0.58	0.85	"nucleobase-containing small molecule metabolic process"	"biological_process"	" 4"	"PF03152,PF08545,PF02765,PF00488,PF01119,PF00615,PF01442,PF05190,PF05192,PF05188,PF03145"
"GO:0009058"	785	315	74	-0.318	0.59	0.86	"biosynthetic process"	"biological_process"	" 2"	"PF00160,PF00164,PF00150,PF00189,PF06087,PF00233,PF04904,PF03152,PF08477,PF03222,PF00295,PF08545,PF03200,PF05577,PF00326,PF00348,PF00349,PF00331,PF00332,PF05653,PF00370,PF02782,PF01035,PF13851,PF03441,PF00462,PF00459,PF01055,PF00512,PF09302,PF02902,PF00620,PF01180,PF00615,PF00617,PF04106,PF00648,PF11799,PF01263,PF01253,PF00722,PF01283,PF00728,PF07156,PF00734,PF00704,PF07247,PF03727,PF00752,PF01380,PF00817,PF00849,PF01442,PF01432,PF15454,PF02065,PF01522,PF00933,PF02127,PF10262,PF02190,PF04636,PF13426,PF00026,PF13520,PF03033,PF00082,PF00085,PF00071,PF00128,PF01915,PF05401,PF13580,PF03145"
"GO:0003008"	42	315	3	-0.567	0.59	0.86	"system process"	"biological_process"	" 3"	"PF05841,PF00735,PF10163"
"GO:1901576"	775	315	73	-0.323	0.6	0.86	"organic substance biosynthetic process"	"biological_process"	" 3"	"PF00160,PF00164,PF00150,PF00189,PF06087,PF00233,PF04904,PF03152,PF08477,PF03222,PF00295,PF08545,PF05577,PF00326,PF00348,PF00349,PF00331,PF00332,PF05653,PF00370,PF02782,PF01035,PF13851,PF03441,PF00462,PF00459,PF01055,PF00512,PF09302,PF02902,PF00620,PF01180,PF00615,PF00617,PF04106,PF00648,PF11799,PF01263,PF01253,PF00722,PF01283,PF00728,PF07156,PF00734,PF00704,PF07247,PF03727,PF00752,PF01380,PF00817,PF00849,PF01442,PF01432,PF15454,PF02065,PF01522,PF00933,PF02127,PF10262,PF02190,PF04636,PF13426,PF00026,PF13520,PF03033,PF00082,PF00085,PF00071,PF00128,PF01915,PF05401,PF13580,PF03145"
"GO:0007165"	108	315	9	-0.494	0.61	0.88	"signal transduction"	"biological_process"	" 3"	"PF00160,PF10744,PF06367,PF09637,PF02040,PF15454,PF07544,PF01670,PF05397"
"GO:0009966"	54	315	4	-0.578	0.61	0.88	"regulation of signal transduction"	"biological_process"	" 4"	"PF04882,PF11744,PF01592,PF00080"
"GO:0044249"	751	315	70	-0.42	0.63	0.9	"cellular biosynthetic process"	"biological_process"	" 3"	"PF00160,PF00164,PF00150,PF00189,PF06087,PF00233,PF04904,PF03152,PF08477,PF03222,PF00295,PF08545,PF03200,PF05577,PF00326,PF00348,PF00349,PF00331,PF00332,PF05653,PF00370,PF02782,PF01035,PF13851,PF03441,PF00459,PF01055,PF00512,PF09302,PF02902,PF00620,PF01180,PF00615,PF00617,PF04106,PF00648,PF11799,PF01263,PF01253,PF00722,PF01283,PF00728,PF07156,PF00734,PF00704,PF07247,PF03727,PF00752,PF01380,PF00817,PF01442,PF01432,PF15454,PF02065,PF01522,PF00933,PF02127,PF02190,PF04636,PF13426,PF00026,PF13520,PF03033,PF00082,PF00071,PF00128,PF01915,PF05401,PF13580,PF03145"
"GO:0023052"	110	315	9	-0.554	0.64	0.9	"signaling"	"biological_process"	" 1"	"PF00160,PF10744,PF06367,PF09637,PF02040,PF15454,PF07544,PF01670,PF05397"
"GO:0044700"	110	315	9	-0.554	0.64	0.9	"single organism signaling"	"biological_process"	" 2"	"PF00160,PF10744,PF06367,PF09637,PF02040,PF15454,PF07544,PF01670,PF05397"
"GO:0048583"	67	315	5	-0.63	0.65	0.9	"regulation of response to stimulus"	"biological_process"	" 3"	"PF04882,PF06367,PF11744,PF01592,PF00080"
"GO:0010646"	56	315	4	-0.656	0.65	0.9	"regulation of cell communication"	"biological_process"	" 4"	"PF04882,PF11744,PF01592,PF00080"
"GO:0023051"	59	315	4	-0.769	0.69	0.96	"regulation of signaling"	"biological_process"	" 3"	"PF04882,PF11744,PF01592,PF00080"
"GO:0016192"	48	315	3	-0.817	0.7	0.96	"vesicle-mediated transport"	"biological_process"	" 4"	"PF01008,PF02265,PF00072"
"GO:1901564"	545	315	49	-0.629	0.71	0.96	"organonitrogen compound metabolic process"	"biological_process"	" 3"	"PF00164,PF00150,PF00189,PF03222,PF00295,PF08545,PF07994,PF00348,PF00349,PF00331,PF00332,PF05690,PF08603,PF00370,PF02782,PF01095,PF00488,PF01055,PF01119,PF02872,PF01180,PF01263,PF01253,PF00722,PF01283,PF00728,PF07156,PF00734,PF00704,PF03727,PF01380,PF01442,PF15454,PF02065,PF01522,PF00933,PF06831,PF05190,PF05192,PF12740,PF05188,PF04636,PF01735,PF02390,PF13520,PF03033,PF00128,PF01915,PF13580"
"GO:0048523"	72	315	5	-0.804	0.71	0.97	"negative regulation of cellular process"	"biological_process"	" 4"	"PF00503,PF11051,PF05336,PF00001,PF00002"
"GO:1901293"	61	315	4	-0.841	0.72	0.97	"nucleoside phosphate biosynthetic process"	"biological_process"	" 6"	"PF03152,PF08545,PF00615,PF03145"
"GO:0009165"	61	315	4	-0.841	0.72	0.97	"nucleotide biosynthetic process"	"biological_process"	" 8"	"PF03152,PF08545,PF00615,PF03145"
"GO:0044260"	793	315	72	-0.7	0.73	0.98	"cellular macromolecule metabolic process"	"biological_process"	" 3"	"PF00164,PF00189,PF00170,PF00171,PF00172,PF04909,PF07859,PF00201,PF07926,PF08477,PF00266,PF00289,PF05577,PF07994,PF00320,PF00326,PF02666,PF02737,PF00360,PF05653,PF00389,PF00378,PF02771,PF00403,PF02803,PF01063,PF01083,PF05834,PF01144,PF00501,PF02902,PF00621,PF00616,PF00617,PF00618,PF00648,PF01212,PF00725,PF01283,PF00710,PF01274,PF00701,PF01432,PF00857,PF00884,PF00871,PF00920,PF00916,PF01544,PF01546,PF02127,PF02190,PF00989,PF01553,PF01557,PF01612,PF05197,PF04568,PF02200,PF02311,PF08241,PF00026,PF01842,PF07716,PF04828,PF00082,PF00071,PF05401,PF00106,PF00108,PF02535,PF08446"
"GO:0019538"	164	315	13	-0.795	0.74	0.99	"protein metabolic process"	"biological_process"	" 3"	"PF08477,PF00403,PF00617,PF01212,PF00710,PF01274,PF01465,PF01544,PF13241,PF01612,PF04568,PF00071,PF02535"
"GO:0043170"	838	315	76	-0.738	0.75	0.99	"macromolecule metabolic process"	"biological_process"	" 3"	"PF00164,PF00189,PF00170,PF00171,PF00172,PF04909,PF07859,PF00201,PF07926,PF08477,PF00266,PF00289,PF05577,PF07994,PF00320,PF00326,PF02666,PF02737,PF00360,PF05653,PF00389,PF08603,PF00378,PF02771,PF00403,PF02803,PF01063,PF01083,PF05834,PF01144,PF00501,PF02902,PF00621,PF00616,PF00617,PF00618,PF00648,PF01212,PF00725,PF01283,PF00710,PF01274,PF00701,PF01432,PF00857,PF00884,PF01465,PF00871,PF00920,PF00916,PF01544,PF01546,PF02127,PF06831,PF13241,PF02190,PF00989,PF01553,PF01557,PF01612,PF05197,PF04568,PF02200,PF02311,PF08241,PF00026,PF01842,PF07716,PF04828,PF00082,PF00071,PF05401,PF00106,PF00108,PF02535,PF08446"
"GO:0008652"	75	315	5	-0.903	0.75	0.99	"cellular amino acid biosynthetic process"	"biological_process"	" 5"	"PF03222,PF01180,PF01253,PF07156,PF13520"
"GO:1901605"	109	315	8	-0.853	0.75	0.99	"alpha-amino acid metabolic process"	"biological_process"	" 8"	"PF05690,PF01095,PF02872,PF01180,PF01253,PF07156,PF12740,PF03033"
"GO:0065003"	52	315	3	-0.969	0.76	0.99	"macromolecular complex assembly"	"biological_process"	" 4"	"PF04882,PF00360,PF05841"
"GO:0044267"	148	315	11	-0.961	0.79	1	"cellular protein metabolic process"	"biological_process"	" 5"	"PF08477,PF00403,PF00617,PF01212,PF00710,PF01274,PF01544,PF01612,PF04568,PF00071,PF02535"
"GO:1901575"	116	315	8	-1.05	0.81	1	"organic substance catabolic process"	"biological_process"	" 3"	"PF07994,PF05690,PF08603,PF02765,PF01095,PF02872,PF01612,PF05197"
"GO:0016070"	104	315	7	-1.05	0.81	1	"RNA metabolic process"	"biological_process"	" 5"	"PF07926,PF07994,PF02666,PF02737,PF05834,PF00725,PF00916"
"GO:0032501"	120	315	8	-1.15	0.84	1	"multicellular organismal process"	"biological_process"	" 1"	"PF05841,PF05995,PF00735,PF00782,PF10163,PF15454,PF04564,PF00102"
"GO:0044711"	157	315	11	-1.18	0.85	1	"single-organism biosynthetic process"	"biological_process"	" 3"	"PF00160,PF03222,PF13851,PF01180,PF01253,PF07156,PF07247,PF15454,PF04636,PF13520,PF03145"
"GO:0071702"	145	315	10	-1.17	0.85	1	"organic substance transport"	"biological_process"	" 4"	"PF00155,PF02719,PF00494,PF00534,PF00551,PF01204,PF00781,PF01442,PF10186,PF00977"
"GO:0007154"	160	315	11	-1.25	0.87	1	"cell communication"	"biological_process"	" 3"	"PF00160,PF10744,PF06367,PF09637,PF02040,PF15454,PF07544,PF01670,PF05397,PF07819,PF03127"
"GO:0022607"	75	315	4	-1.3	0.87	1	"cellular component assembly"	"biological_process"	" 3"	"PF04882,PF07933,PF00360,PF05841"
"GO:1901607"	63	315	3	-1.34	0.87	1	"alpha-amino acid biosynthetic process"	"biological_process"	" 9"	"PF01180,PF01253,PF07156"
"GO:0000003"	76	315	4	-1.33	0.88	1	"reproduction"	"biological_process"	" 1"	"PF05648,PF02900,PF00775,PF02055"
"GO:0044238"	1150	315	102	-1.21	0.88	1	"primary metabolic process"	"biological_process"	" 2"	"PF00170,PF00171,PF00172,PF04909,PF07859,PF00201,PF03152,PF07926,PF08477,PF03222,PF08545,PF00266,PF00289,PF05577,PF07994,PF00320,PF00326,PF02666,PF05690,PF02737,PF00360,PF05653,PF00389,PF00378,PF02765,PF02771,PF00403,PF01095,PF00462,PF02803,PF00459,PF01063,PF00488,PF01083,PF06371,PF05834,PF01119,PF01144,PF02872,PF00501,PF02902,PF00621,PF01180,PF00615,PF00616,PF00617,PF00618,PF00648,PF01212,PF04199,PF01253,PF00725,PF00710,PF01274,PF07156,PF00701,PF00849,PF01442,PF01432,PF00857,PF00884,PF01465,PF00871,PF00920,PF00916,PF01544,PF01546,PF02127,PF13241,PF10262,PF02190,PF00989,PF01553,PF01557,PF01612,PF05190,PF05192,PF05197,PF04568,PF12740,PF03972,PF02200,PF05188,PF02311,PF08241,PF00026,PF02353,PF01842,PF02421,PF07716,PF13520,PF03033,PF04828,PF00082,PF00085,PF00071,PF00136,PF00106,PF00108,PF02535,PF08446,PF03145"
"GO:0006520"	151	315	10	-1.32	0.88	1	"cellular amino acid metabolic process"	"biological_process"	" 3"	"PF03222,PF05690,PF01095,PF02872,PF01180,PF01253,PF07156,PF12740,PF13520,PF03033"
"GO:0044248"	103	315	6	-1.36	0.89	1	"cellular catabolic process"	"biological_process"	" 3"	"PF07994,PF05690,PF02765,PF01095,PF02872,PF01612"
"GO:0009117"	91	315	5	-1.38	0.89	1	"nucleotide metabolic process"	"biological_process"	" 7"	"PF03152,PF08545,PF02765,PF00615,PF03145"
"GO:0051179"	385	315	30	-1.36	0.9	1	"localization"	"biological_process"	" 1"	"PF00155,PF00282,PF00324,PF02719,PF01008,PF00494,PF03446,PF00463,PF00534,PF03547,PF00551,PF01204,PF00664,PF03600,PF00781,PF01442,PF10186,PF01544,PF01545,PF02133,PF00977,PF12658,PF02265,PF07690,PF01761,PF00083,PF00072,PF05401,PF02535,PF08449"
"GO:0006753"	93	315	5	-1.43	0.9	1	"nucleoside phosphate metabolic process"	"biological_process"	" 5"	"PF03152,PF08545,PF02765,PF00615,PF03145"
"GO:0034654"	81	315	4	-1.47	0.91	1	"nucleobase-containing compound biosynthetic process"	"biological_process"	" 5"	"PF03152,PF08545,PF00615,PF03145"
"GO:0050794"	414	315	32	-1.46	0.92	1	"regulation of cellular process"	"biological_process"	" 3"	"PF04882,PF00160,PF10744,PF02686,PF06293,PF00487,PF06367,PF00503,PF04083,PF11744,PF00657,PF09637,PF01384,PF02040,PF15454,PF01534,PF04479,PF01592,PF01645,PF07544,PF01670,PF04724,PF01764,PF11051,PF01755,PF05336,PF00001,PF00002,PF05397,PF00080,PF02450,PF02544"
"GO:0009056"	136	315	8	-1.54	0.93	1	"catabolic process"	"biological_process"	" 2"	"PF07994,PF05690,PF08603,PF02765,PF01095,PF02872,PF01612,PF05197"
"GO:0042546"	100	315	5	-1.62	0.93	1	"cell wall biogenesis"	"biological_process"	" 3"	"PF00164,PF00189,PF07933,PF01283,PF05401"
"GO:0016053"	99	315	5	-1.59	0.93	1	"organic acid biosynthetic process"	"biological_process"	" 4"	"PF03222,PF01180,PF01253,PF07156,PF13520"
"GO:0044283"	151	315	9	-1.6	0.93	1	"small molecule biosynthetic process"	"biological_process"	" 4"	"PF00160,PF03222,PF01180,PF01253,PF07156,PF07247,PF15454,PF13520,PF03145"
"GO:0046394"	99	315	5	-1.59	0.93	1	"carboxylic acid biosynthetic process"	"biological_process"	" 6"	"PF03222,PF01180,PF01253,PF07156,PF13520"
"GO:0071554"	120	315	6	-1.78	0.96	1	"cell wall organization or biogenesis"	"biological_process"	" 2"	"PF00164,PF00189,PF07933,PF09111,PF01283,PF05401"
"GO:0070589"	95	315	4	-1.84	0.96	1	"cellular component macromolecule biosynthetic process"	"biological_process"	" 3"	"PF00164,PF00189,PF01283,PF05401"
"GO:0044038"	95	315	4	-1.84	0.96	1	"cell wall macromolecule biosynthetic process"	"biological_process"	" 5"	"PF00164,PF00189,PF01283,PF05401"
"GO:0065007"	639	315	49	-1.95	0.97	1	"biological regulation"	"biological_process"	" 1"	"PF04882,PF00160,PF01967,PF02560,PF10744,PF02686,PF06202,PF08613,PF06293,PF06325,PF00487,PF06367,PF05841,PF00503,PF04083,PF04142,PF06463,PF00616,PF00618,PF01210,PF11744,PF03583,PF00657,PF09637,PF01384,PF02040,PF03824,PF15454,PF01534,PF00994,PF04479,PF01592,PF01645,PF01648,PF07544,PF01670,PF04724,PF02391,PF01764,PF11051,PF01755,PF05336,PF00001,PF00002,PF05397,PF00080,PF02450,PF07819,PF02544"
"GO:0050789"	557	315	42	-1.91	0.97	1	"regulation of biological process"	"biological_process"	" 2"	"PF04882,PF00160,PF01967,PF02560,PF10744,PF02686,PF06202,PF06293,PF00487,PF06367,PF00503,PF04083,PF06463,PF00616,PF00618,PF11744,PF00657,PF09637,PF01384,PF02040,PF03824,PF15454,PF01534,PF00994,PF04479,PF01592,PF01645,PF07544,PF01670,PF04724,PF02391,PF01764,PF11051,PF01755,PF05336,PF00001,PF00002,PF05397,PF00080,PF02450,PF07819,PF02544"
"GO:0048519"	127	315	6	-1.94	0.97	1	"negative regulation of biological process"	"biological_process"	" 3"	"PF06202,PF00503,PF11051,PF05336,PF00001,PF00002"
"GO:0006022"	112	315	5	-1.91	0.97	1	"aminoglycan metabolic process"	"biological_process"	" 4"	"PF00164,PF00189,PF08603,PF01283,PF06831"
"GO:0044036"	97	315	4	-1.89	0.97	1	"cell wall macromolecule metabolic process"	"biological_process"	" 4"	"PF00164,PF00189,PF01283,PF05401"
"GO:0006023"	92	315	3	-2.12	0.98	1	"aminoglycan biosynthetic process"	"biological_process"	" 3"	"PF00164,PF00189,PF01283"
"GO:0006629"	88	315	3	-2.03	0.98	1	"lipid metabolic process"	"biological_process"	" 3"	"PF00459,PF00849,PF03972"
"GO:0009273"	91	315	3	-2.1	0.98	1	"peptidoglycan-based cell wall biogenesis"	"biological_process"	" 5"	"PF00164,PF00189,PF01283"
"GO:0000270"	93	315	3	-2.14	0.98	1	"peptidoglycan metabolic process"	"biological_process"	" 6"	"PF00164,PF00189,PF01283"
"GO:0006024"	91	315	3	-2.1	0.98	1	"glycosaminoglycan biosynthetic process"	"biological_process"	" 6"	"PF00164,PF00189,PF01283"
"GO:0009252"	90	315	3	-2.07	0.98	1	"peptidoglycan biosynthetic process"	"biological_process"	" 6"	"PF00164,PF00189,PF01283"
"GO:0044699"	1313	315	107	-2.49	0.99	1	"single-organism process"	"biological_process"	" 1"	"PF00160,PF00164,PF00155,PF00189,PF00170,PF00171,PF00172,PF10744,PF04909,PF07859,PF00201,PF08477,PF07933,PF09111,PF00266,PF00282,PF00289,PF00320,PF00324,PF05648,PF02719,PF00360,PF00389,PF00378,PF02771,PF01008,PF00494,PF03446,PF00463,PF02803,PF01063,PF06367,PF01083,PF01073,PF05841,PF00534,PF01144,PF01149,PF00501,PF03453,PF03454,PF03547,PF00566,PF00551,PF05875,PF00617,PF01210,PF01204,PF05995,PF00664,PF03600,PF01283,PF00730,PF00735,PF00701,PF00795,PF00781,PF00782,PF09637,PF01442,PF02040,PF10163,PF15454,PF00857,PF04444,PF10186,PF00884,PF00871,PF00920,PF01544,PF01545,PF01546,PF02133,PF13241,PF00989,PF01553,PF00977,PF01557,PF01612,PF12658,PF01648,PF07544,PF04564,PF04568,PF02200,PF02265,PF01670,PF02311,PF08241,PF07690,PF01761,PF01842,PF07716,PF05397,PF04828,PF00083,PF00071,PF00120,PF05401,PF00102,PF00106,PF00108,PF07819,PF03127,PF02535,PF08446,PF08449"
"GO:0044085"	180	315	9	-2.2	0.99	1	"cellular component biogenesis"	"biological_process"	" 2"	"PF04882,PF00164,PF00189,PF07926,PF07933,PF00360,PF05841,PF01283,PF05401"
"GO:1901135"	228	315	12	-2.36	0.99	1	"carbohydrate derivative metabolic process"	"biological_process"	" 3"	"PF00164,PF00189,PF08545,PF08603,PF00488,PF01119,PF01283,PF06831,PF05190,PF05192,PF03972,PF05188"
"GO:0006082"	224	315	12	-2.28	0.99	1	"organic acid metabolic process"	"biological_process"	" 3"	"PF04904,PF03222,PF05690,PF01095,PF02872,PF01180,PF01253,PF07156,PF12740,PF01735,PF13520,PF03033"
"GO:0044281"	419	315	28	-2.25	0.99	1	"small molecule metabolic process"	"biological_process"	" 3"	"PF00160,PF04904,PF03152,PF03222,PF08545,PF05690,PF02765,PF01095,PF00488,PF06371,PF01119,PF02872,PF02877,PF01180,PF00615,PF01253,PF07156,PF07247,PF01442,PF15454,PF05190,PF05192,PF12740,PF05188,PF01735,PF13520,PF03033,PF03145"
"GO:0051701"	130	315	5	-2.31	0.99	1	"interaction with host"	"biological_process"	" 3"	"PF02602,PF08613,PF04082,PF03583,PF07500"
"GO:0034645"	282	315	17	-2.19	0.99	1	"cellular macromolecule biosynthetic process"	"biological_process"	" 4"	"PF00164,PF00189,PF08477,PF05577,PF00326,PF05653,PF02902,PF00617,PF00648,PF01283,PF01432,PF02127,PF02190,PF00026,PF00082,PF00071,PF05401"
"GO:0009059"	295	315	17	-2.41	0.99	1	"macromolecule biosynthetic process"	"biological_process"	" 4"	"PF00164,PF00189,PF08477,PF05577,PF00326,PF05653,PF02902,PF00617,PF00648,PF01283,PF01432,PF02127,PF02190,PF00026,PF00082,PF00071,PF05401"
"GO:0030203"	98	315	3	-2.26	0.99	1	"glycosaminoglycan metabolic process"	"biological_process"	" 5"	"PF00164,PF00189,PF01283"
"GO:0043436"	220	315	11	-2.45	0.99	1	"oxoacid metabolic process"	"biological_process"	" 5"	"PF04904,PF03222,PF05690,PF01095,PF02872,PF01180,PF01253,PF07156,PF12740,PF13520,PF03033"
"GO:0019752"	219	315	11	-2.43	0.99	1	"carboxylic acid metabolic process"	"biological_process"	" 6"	"PF04904,PF03222,PF05690,PF01095,PF02872,PF01180,PF01253,PF07156,PF12740,PF13520,PF03033"
"GO:0051704"	236	315	9	-3.18	1	1	"multi-organism process"	"biological_process"	" 1"	"PF02602,PF08613,PF04082,PF04142,PF03583,PF15454,PF02055,PF07500,PF02324"
"GO:0071840"	578	315	32	-3.74	1	1	"cellular component organization or biogenesis"	"biological_process"	" 1"	"PF04882,PF00164,PF00189,PF00170,PF00172,PF07926,PF08477,PF07933,PF09111,PF00320,PF00360,PF05841,PF03453,PF03454,PF00566,PF00617,PF01283,PF00795,PF01442,PF04444,PF00871,PF01545,PF00989,PF04568,PF02200,PF02254,PF02311,PF07716,PF00071,PF00120,PF05401,PF08446"
"GO:0044419"	178	315	7	-2.68	1	1	"interspecies interaction between organisms"	"biological_process"	" 2"	"PF02602,PF08613,PF04082,PF04142,PF03583,PF15454,PF07500"
"GO:0044763"	1087	315	80	-3.22	1	1	"single-organism cellular process"	"biological_process"	" 2"	"PF00160,PF00164,PF00189,PF00170,PF00171,PF00172,PF10744,PF04909,PF07859,PF00201,PF08477,PF07933,PF09111,PF00266,PF00282,PF00289,PF00320,PF05648,PF00360,PF00389,PF00378,PF02771,PF01008,PF00463,PF02803,PF01063,PF06367,PF01083,PF01073,PF05841,PF01144,PF01149,PF00501,PF03453,PF03454,PF00566,PF00617,PF01210,PF05995,PF01283,PF00730,PF00701,PF00795,PF00781,PF09637,PF01442,PF02040,PF15454,PF00857,PF04444,PF00884,PF00871,PF00920,PF01545,PF01546,PF13241,PF00989,PF01553,PF01557,PF01612,PF12658,PF01648,PF07544,PF04568,PF02200,PF01670,PF02311,PF08241,PF01842,PF07716,PF05397,PF04828,PF00071,PF00120,PF05401,PF00106,PF00108,PF07819,PF03127,PF08446"
"GO:0044764"	157	315	6	-2.56	1	1	"multi-organism cellular process"	"biological_process"	" 2"	"PF02602,PF08613,PF04082,PF03583,PF07500,PF02324"
"GO:0016043"	472	315	27	-3.17	1	1	"cellular component organization"	"biological_process"	" 2"	"PF04882,PF00170,PF00172,PF08477,PF07933,PF09111,PF00320,PF00360,PF05841,PF03453,PF03454,PF00566,PF00617,PF00795,PF01442,PF04444,PF00871,PF01545,PF00989,PF04568,PF02200,PF02254,PF02311,PF07716,PF00071,PF00120,PF08446"
"GO:0065008"	183	315	8	-2.51	1	1	"regulation of biological quality"	"biological_process"	" 2"	"PF08613,PF06325,PF05841,PF04142,PF01210,PF03583,PF15454,PF01648"
"GO:0006323"	219	315	9	-2.9	1	1	"DNA packaging"	"biological_process"	" 3"	"PF00170,PF00172,PF00320,PF00360,PF00989,PF02200,PF02311,PF07716,PF08446"
"GO:0006996"	346	315	17	-3.19	1	1	"organelle organization"	"biological_process"	" 3"	"PF00170,PF00172,PF00320,PF00360,PF05841,PF00566,PF00795,PF01442,PF04444,PF01545,PF00989,PF04568,PF02200,PF02311,PF07716,PF00120,PF08446"
"GO:0044403"	177	315	6	-2.92	1	1	"symbiosis, encompassing mutualism through parasitism"	"biological_process"	" 3"	"PF02602,PF08613,PF04082,PF04142,PF03583,PF07500"
"GO:0016032"	146	315	5	-2.63	1	1	"viral process"	"biological_process"	" 3"	"PF02602,PF08613,PF04082,PF03583,PF07500"
"GO:1901137"	152	315	4	-3.02	1	1	"carbohydrate derivative biosynthetic process"	"biological_process"	" 4"	"PF00164,PF00189,PF08545,PF01283"
"GO:0051276"	252	315	11	-2.99	1	1	"chromosome organization"	"biological_process"	" 4"	"PF00170,PF00172,PF00320,PF00360,PF01545,PF00989,PF04568,PF02200,PF02311,PF07716,PF08446"
"GO:0030261"	209	315	9	-2.73	1	1	"chromosome condensation"	"biological_process"	" 5"	"PF00170,PF00172,PF00320,PF00360,PF00989,PF02200,PF02311,PF07716,PF08446"
"GO:0071103"	220	315	9	-2.92	1	1	"DNA conformation change"	"biological_process"	" 7"	"PF00170,PF00172,PF00320,PF00360,PF00989,PF02200,PF02311,PF07716,PF08446"
